"Gene","logFC_Condition","adjP_Condition","logFC_Platform","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","BIOS_Rank"
"HBEGF",-0.222672023269589,0.478995344861808,-4.45658336053596e-17,0.000480558015304205,0.999904325587086,0,0,NA,NA,NA,NA
"LEFTY2",0.16224687914825,0.47951347989132,7.48706004570042e-15,0.000349637623002196,0.999867480698943,0,0,NA,NA,NA,NA
"APOL2",0.0955047621420868,0.47951347989132,-2.20043803426463e-16,0.000205810166018942,0.999772595703705,0,0,NA,NA,NA,NA
"C6orf132",0.11804961485513,0.479519824118082,1.65450657259898e-15,0.00025438913449681,0.999816646700639,0,0,NA,NA,NA,NA
"PGLYRP3",0.134295738041615,0.479591225728163,-6.23921670475035e-16,0.000289339833606777,0.999839221411585,0,0,NA,NA,NA,NA
"ARGLU1",0.100912941805257,0.479674248410806,6.90770420883074e-16,0.000217365463600548,0.99978495735623,0,0,NA,NA,NA,NA
"GLI4",-0.0455672759769143,0.479674248410806,-9.01065448208365e-15,9.81514477216306e-05,0.999519816884404,0,0,NA,NA,NA,NA
"ATF5",0.0997653253880841,0.479838849563652,2.253359961671e-15,0.000214793150292619,0.999782446234103,0,0,NA,NA,NA,NA
"MSR1",-0.147236456158195,0.480107711252171,3.13074981077652e-15,0.000316755922438273,0.999853638606374,0,0,NA,NA,NA,NA
"NWD1",-0.200748609730644,0.480442563168433,8.91316672107193e-16,0.000431468478933025,0.999893521401535,0,0,NA,NA,NA,NA
"LRFN2",-0.157897983215627,0.48048816330212,-1.33697500816079e-15,0.000339325794477945,0.999863741085378,0,0,NA,NA,NA,NA
"LRRC37A2",-0.0816763318012099,0.48048816330212,-2.0945941794519e-15,0.000175523997209258,0.999733543284265,0,0,NA,NA,NA,NA
"STK33",-0.197478740286132,0.480731035494672,0,0.000424093006788426,0.99989170438323,0,0,NA,NA,NA,NA
"ADM2",-0.0858608962894412,0.480768174617198,-3.05275960196714e-15,0.000184370042018959,0.999746688097199,0,0,NA,NA,NA,NA
"SIGLEC12",-0.15109140029825,0.48140973766191,-2.45112084829478e-16,0.0003238494574828,0.999857455968692,0,0,NA,NA,NA,NA
"MPV17L",0.2077489915015,0.481448093146169,1.78263334421439e-15,0.000445240871039462,0.999897219105679,0,0,NA,NA,NA,NA
"DDX11L2",-0.106056346646528,0.482112764180565,-6.10551920393427e-15,0.00022686749938735,0.999795544161015,0,0,NA,NA,NA,NA
"DENND5A",0.126938265116989,0.482261940285605,3.11960835237517e-16,0.000271421336352782,0.999829713756979,0,0,NA,NA,NA,NA
"ELOVL4",0.0827729528411851,0.482375111328109,8.69033755304513e-16,0.000176929441962355,0.999737116568367,0,0,NA,NA,NA,NA
"SUMO1P3",0.0492504308036166,0.482841040702167,-2.80764751713766e-15,0.000105134720425028,0.999555969917009,0,0,NA,NA,NA,NA
"ZNF709",0.0530406125375618,0.48305614318235,-3.99978356608103e-15,0.000113156343417358,0.999587931672743,0,0,NA,NA,NA,NA
"TTLL2",0.127220774474504,0.483148825027402,1.15871167373935e-15,0.000271340059856674,0.999830099130093,0,0,NA,NA,NA,NA
"KIF13A",0.10521932880819,0.483197460763627,6.68487504080395e-15,0.000224383699387078,0.999793891816871,0,0,NA,NA,NA,NA
"PAQR3",-0.0700727902747978,0.483197460763627,3.29230095759594e-15,0.000149432538860794,0.999688881138552,0,0,NA,NA,NA,NA
"PYCARD",-0.0957678216696217,0.483197460763627,-2.35084772268272e-15,0.000204228046559842,0.999773229290551,0,0,NA,NA,NA,NA
"PDXDC1",-0.0658063287198419,0.48340333807207,2.77422314193364e-15,0.000140251977089482,0.999668499263591,0,0,NA,NA,NA,NA
"BCR",0.0658753782285273,0.484815297089579,3.1697449151812e-15,0.000139835806590095,0.999668850146832,0,0,NA,NA,NA,NA
"EIF1AY",0.209924128572457,0.484868296928518,-3.97750064927835e-15,0.000445545517835867,0.999898317826278,0,0,NA,NA,NA,NA
"TECTA",0.0617000398732172,0.485259013356746,1.42610667537151e-15,0.000130807186092414,0.9996462206115,0,0,NA,NA,NA,NA
"GALR2",0.14729337237657,0.485558978713128,-2.0945941794519e-15,0.000312002495250227,0.999853696421163,0,0,NA,NA,NA,NA
"PALMD",-0.141133425035287,0.486103345057011,-3.34243752040197e-16,0.000298490596347597,0.999847168663254,0,0,NA,NA,NA,NA
"RFTN2",-0.125018275088059,0.486398207675598,6.23921670475035e-16,0.000264185527613869,0.999827048542306,0,0,NA,NA,NA,NA
"YOD1",-0.0681328777650315,0.486727066567549,-1.76870652121271e-15,0.000143841688449355,0.999679930179409,0,0,NA,NA,NA,NA
"SNORD89",-0.133293805701419,0.4871525821679,-7.70988921372722e-15,0.000281067509707888,0.999837988402466,0,0,NA,NA,NA,NA
"ERLIN2",0.0693616004482211,0.487208254500326,2.63495491191689e-15,0.000146234805351073,0.999685657764518,0,0,NA,NA,NA,NA
"ROM1",0.0646202769233522,0.487662333167447,-4.69333935156444e-15,0.000136062188544307,0.999662355138131,0,0,NA,NA,NA,NA
"PNMA3",-0.166510715527616,0.488066813590431,-1.02501417292327e-15,0.000350194376512491,0.999870957525184,0,0,NA,NA,NA,NA
"SYNGR3",0.0820174340058811,0.488329981815751,-1.72692605220769e-15,0.000172364031110138,0.99973466498685,0,0,NA,NA,NA,NA
"MEX3D",0.0851757453309965,0.488594763068086,-1.7993455318164e-15,0.000178866017690501,0.999744624281766,0,0,NA,NA,NA,NA
"CAND1",0.0576031125438223,0.488594763068086,5.34790003264316e-16,0.000120964471056093,0.999620827351966,0,0,NA,NA,NA,NA
"ADAMTS5",0.156587784342319,0.488792011315172,-5.34790003264316e-16,0.000328643445669094,0.999862573729258,0,0,NA,NA,NA,NA
"LGI3",-0.101406259558791,0.48909497750717,-6.84085545842271e-15,0.000212645280777488,0.999786019325994,0,0,NA,NA,NA,NA
"ADARB1",-0.113403374207284,0.489132604849256,1.29240917455543e-15,0.000237777221451659,0.999809001131736,0,0,NA,NA,NA,NA
"HAL",0.177256733508326,0.489239064611536,6.12780212073695e-16,0.000371547921943582,0.999878978067763,0,0,NA,NA,NA,NA
"TTC17",0.0516337936558355,0.490636026588111,6.79628962481735e-16,0.000107797948841286,0.999576615875915,0,0,NA,NA,NA,NA
"RAPGEF5",0.0993281002419749,0.490663093605531,5.33675857424182e-15,0.000207355218358787,0.999781474267975,0,0,NA,NA,NA,NA
"LAD1",0.126134045787225,0.490717227751838,-2.28956970147535e-15,0.000263273940691392,0.99982860726298,0,0,NA,NA,NA,NA
"ZNF816-ZNF321P",0.123305578330451,0.490717227751838,1.19213604894337e-15,0.000257370207037144,0.99982460103813,0,0,NA,NA,NA,NA
"SPPL2B",-0.0758136563441233,0.490766578387893,5.50388045026192e-15,0.000158220087961575,0.999712686500814,0,0,NA,NA,NA,NA
"GUSBP5",0.0766749720691405,0.49099671365892,-6.01638753672355e-15,0.000159912223737865,0.999715950545289,0,0,NA,NA,NA,NA
"GABRB2",0.204654547832979,0.49099671365892,1.20327750734471e-15,0.00042682461643078,0.999895615770955,0,0,NA,NA,NA,NA
"DKKL1",0.0968572071577849,0.491180558045615,-7.68760629692454e-15,0.000201897694615978,0.999775816472559,0,0,NA,NA,NA,NA
"CYYR1",-0.112564137219814,0.491521714525637,2.38427209788674e-15,0.000234409452106519,0.999807552836376,0,0,NA,NA,NA,NA
"PI4KAP1",0.113618354700175,0.492590118295033,9.58165422515232e-16,0.000235881484046277,0.999809368687447,0,0,NA,NA,NA,NA
"PRSS2",0.179539945626947,0.492663829322145,-1.23113115334806e-14,0.00037266162254632,0.999880558527134,0,0,NA,NA,NA,NA
"CPO",-0.137279786209694,0.492663829322145,3.40928627081001e-15,0.000284944429114722,0.999842787045258,0,0,NA,NA,NA,NA
"TRIM66",0.090067179469318,0.492705779543996,4.92452461339224e-15,0.000186925215710967,0.999758670193382,0,0,NA,NA,NA,NA
"ZMYND11",-0.0700369903528308,0.492963463838846,2.1419453776576e-15,0.000145247235721888,0.999688720445171,0,0,NA,NA,NA,NA
"TMPRSS7",0.138769736817424,0.493301624169155,-3.11960835237518e-15,0.000287510650289297,0.999844509986248,0,0,NA,NA,NA,NA
"LILRB4",-0.109507470147737,0.493532320433509,-6.01638753672355e-16,0.000226733381233993,0.999802090195329,0,0,NA,NA,NA,NA
"GRIP1",0.0760458465083172,0.494461268950209,2.22829168026798e-15,0.000157032363107259,0.999713573689666,0,0,NA,NA,NA,NA
"KCNRG",0.106396040966082,0.494626990322957,1.11414584013399e-16,0.000219600062682454,0.999796207331154,0,0,NA,NA,NA,NA
"VRTN",0.127778762373874,0.494626990322957,-1.67121876020099e-15,0.000263733727836469,0.999830855279083,0,0,NA,NA,NA,NA
"GRIN2C",0.131114546231602,0.494646964268756,-2.12801855465592e-15,0.000270603219708899,0.99983524147272,0,0,NA,NA,NA,NA
"TMEM71",-0.133609053226753,0.495106734299409,2.22829168026798e-16,0.000275387603345735,0.999838378350624,0,0,NA,NA,NA,NA
"SHMT1",0.108079044932047,0.495211697109853,2.22829168026798e-15,0.0002226993840727,0.999799431488176,0,0,NA,NA,NA,NA
"HAPLN4",-0.128487183217243,0.4956085489434,2.45112084829478e-16,0.000264449051752123,0.999831805823351,0,0,NA,NA,NA,NA
"SLC8A2",0.263846244833376,0.495896845007407,-1.06958000652863e-15,0.00054259177084528,0.999919764310806,0,0,NA,NA,NA,NA
"KCNC2",0.137874086683397,0.49616413305696,-1.00273125612059e-15,0.000283316025685238,0.999843478743917,0,0,NA,NA,NA,NA
"VNN1",0.302761664817718,0.496527877978618,-9.80448339317912e-16,0.000621491264179876,0.999930496121657,0,0,NA,NA,NA,NA
"EXOC3L1",-0.0718372598790289,0.498082405425468,-2.91906210115106e-15,0.000146804874015296,0.999696602767814,0,0,NA,NA,NA,NA
"C19orf44",0.0719876505994789,0.499580399533583,-1.68236021860233e-15,0.000146478369771935,0.999697243398341,0,0,NA,NA,NA,NA
"KCNMB3",-0.102945741083248,0.499612761983468,-1.49295542577955e-15,0.000209451442030905,0.999789267947816,0,0,NA,NA,NA,NA
"MOCS3",0.0945417032281551,0.500309026269348,-4.59028086135204e-15,0.000191966711414277,0.999770246062104,0,0,NA,NA,NA,NA
"LOC100190986",-0.0950018731495328,0.501632148183992,-5.70442670148603e-15,0.000192165413115151,0.999771374712777,0,0,NA,NA,NA,NA
"NEXN-AS1",0.108456800088755,0.502760526702799,-6.68487504080395e-16,0.000218666920846666,0.999800141409889,0,0,NA,NA,NA,NA
"PCDHGB4",0.153935012306181,0.502836401855785,1.38154084176615e-15,0.000310290445548169,0.999860149323884,0,0,NA,NA,NA,NA
"RNF170",0.0819953045484169,0.503142099542841,3.43156918761269e-15,0.000165133756404493,0.999734592497547,0,0,NA,NA,NA,NA
"CORO1C",0.0792274792516782,0.503159917348658,2.11687709625458e-15,0.000159551291256449,0.999725206742213,0,0,NA,NA,NA,NA
"PNMA6A",0.116102010763367,0.504572901707389,2.67395001632158e-16,0.000232856011475937,0.999813516334936,0,0,NA,NA,NA,NA
"CRTAC1",-0.143234835814105,0.50468027605126,1.40382375856883e-15,0.000287184673475394,0.999849458647259,0,0,NA,NA,NA,NA
"ARAP1-AS2",0.0979827180868125,0.504719265914383,3.54298377162609e-15,0.000196432349766669,0.999778429029132,0,0,NA,NA,NA,NA
"OSBP",0.0452650686598439,0.504863520104111,3.34800824960264e-15,9.07079035919751e-05,0.999516589316398,0,0,NA,NA,NA,NA
"RARB",0.107069947099531,0.50511559215209,1.55980417618759e-15,0.000214403698608844,0.999797510510793,0,0,NA,NA,NA,NA
"ZP2",0.136890080358988,0.50511559215209,-7.57619171291114e-16,0.000274117441198884,0.999842330211929,0,0,NA,NA,NA,NA
"SP1",0.0396111070521302,0.505403925363929,3.98307137847902e-15,7.92535248321904e-05,0.999447125553333,0,0,NA,NA,NA,NA
"PUM2",0.0415074802797446,0.506916794583339,1.76035042741171e-15,8.26840198153499e-05,0.999472533246137,0,0,NA,NA,NA,NA
"SLC44A5",0.190024463126467,0.506919433973905,4.23375419250917e-16,0.00037853100048204,0.999887328382722,0,0,NA,NA,NA,NA
"F8A2",-0.0481387003864628,0.507080635534061,-2.52911105710416e-15,9.58479796804517e-05,0.999545640319041,0,0,NA,NA,NA,NA
"EHD3",-0.148149338954968,0.507276782938377,3.34243752040197e-15,0.000294809149059564,0.999854560541211,0,0,NA,NA,NA,NA
"ALPK2",0.129662669700612,0.50948459695248,2.818788975539e-15,0.000256370654040119,0.999833360149632,0,0,NA,NA,NA,NA
"MSN",-0.110182243998442,0.510349397546737,4.23375419250917e-15,0.000217305821436006,0.999803322167483,0,0,NA,NA,NA,NA
"DCT",0.117813212205464,0.510349397546737,-3.96635919087701e-15,0.000232355922576074,0.999816272251293,0,0,NA,NA,NA,NA
"ACE",-0.0950599870460855,0.511502200922301,3.38700335400733e-15,0.000186852232275008,0.999771516471161,0,0,NA,NA,NA,NA
"F8A1",-0.0481301160498572,0.511967144072346,-7.33107962808166e-15,9.44775108147969e-05,0.999545558699281,0,0,NA,NA,NA,NA
"CHCHD1",0.0448111433944728,0.512206921332568,-2.64052564111756e-15,8.79009783207731e-05,0.999511659599242,0,0,NA,NA,NA,NA
"FGR",-0.108931727075929,0.512231836706367,-2.38427209788674e-15,0.000213663596503086,0.999801026961099,0,0,NA,NA,NA,NA
"GATA5",-0.230452960276897,0.512746936421158,-3.11960835237517e-16,0.000451341701929414,0.999907665893324,0,0,NA,NA,NA,NA
"SH3PXD2A",-0.0718609030044127,0.513191569571365,8.24467921699153e-16,0.000140556810091825,0.999696703660412,0,0,NA,NA,NA,NA
"TMOD4",-0.0742550836433408,0.513191569571365,-1.51523834258223e-15,0.000145239724042908,0.99970658765096,0,0,NA,NA,NA,NA
"USP9Y",-0.285079601600288,0.514076355685489,3.92179335727165e-15,0.000556163534794747,0.999925983082046,0,0,NA,NA,NA,NA
"ZNF580",-0.0580979811532137,0.515295854297821,-3.72124710604753e-15,0.000112940083078197,0.999624084773091,0,0,NA,NA,NA,NA
"SLITRK5",-0.12968019686884,0.515298196573911,2.12105514315509e-15,0.000252091250989961,0.999833383112436,0,0,NA,NA,NA,NA
"HCN2",-0.0674393694930422,0.515360332815804,-8.89227648656942e-15,0.000131074618964859,0.999676605306323,0,0,NA,NA,NA,NA
"UPK3B",-0.0723719207809463,0.515958941311529,-3.20874001958589e-15,0.000140415158886466,0.9996988682084,0,0,NA,NA,NA,NA
"CNN3",0.0893779853704392,0.517159707372762,8.35609380100493e-16,0.000172800967986063,0.99975678419774,0,0,NA,NA,NA,NA
"SLC25A33",0.0777250513977435,0.51734861990472,-1.42610667537151e-15,0.000150188269954292,0.999719832071572,0,0,NA,NA,NA,NA
"FSTL4",0.141545135011665,0.517595498802386,-1.42610667537151e-15,0.000273309958191248,0.999847622674307,0,0,NA,NA,NA,NA
"DNAJC5B",0.101546527333679,0.517686091152241,-1.11414584013399e-15,0.000196024407159955,0.999786319399381,0,0,NA,NA,NA,NA
"HCFC1R1",-0.072092373345315,0.518776620859817,-2.22829168026798e-15,0.000138721594213533,0.999697687914595,0,0,NA,NA,NA,NA
"NAA40",-0.0651484537703857,0.518844251147905,2.14473074225793e-15,0.000125335063183401,0.999665118891926,0,0,NA,NA,NA,NA
"TRAFD1",-0.0470013037678756,0.519384490041102,-3.06390106036848e-15,9.02794690570082e-05,0.999534566546832,0,0,NA,NA,NA,NA
"ABHD10",0.0421418424261996,0.519384490041102,6.3743068878666e-15,8.09454800129536e-05,0.999480522066244,0,0,NA,NA,NA,NA
"SERPINI1",0.114968520574784,0.519575142192514,7.46477712889774e-16,0.00022070628646077,0.999811645662469,0,0,NA,NA,NA,NA
"MOXD1",-0.144206091710969,0.519693339175469,-2.80764751713766e-15,0.000276737791013775,0.999850494508171,0,0,NA,NA,NA,NA
"WDR88",0.0937928419071101,0.519695259211865,2.16701365906061e-15,0.000179991541204428,0.999768385667387,0,0,NA,NA,NA,NA
"DMGDH",-0.142568202447319,0.519695259211865,3.84380314846227e-16,0.000273593065438993,0.999848739503501,0,0,NA,NA,NA,NA
"PABPC4L",0.12594145786732,0.520536016131813,-4.90224169658956e-16,0.000241088891726432,0.999828340191953,0,0,NA,NA,NA,NA
"SCD5",0.0987093558513287,0.521090730316787,2.19486730506396e-15,0.000188650403008893,0.999780084065656,0,0,NA,NA,NA,NA
"IZUMO4",0.0941831079109846,0.523389694387727,6.01638753672355e-16,0.00017878434518478,0.999769358896524,0,0,NA,NA,NA,NA
"NOXO1",0.159067637365477,0.524496225681998,-8.96887401307863e-16,0.000300967303910539,0.999864766972948,0,0,NA,NA,NA,NA
"C16orf96",-0.0945655385084504,0.524553287405335,9.80448339317912e-16,0.000178894568414372,0.999770304793069,0,0,NA,NA,NA,NA
"WFIKKN1",0.144737509120017,0.524577723687378,-6.29492399675705e-16,0.000273787743961318,0.999851055390155,0,0,NA,NA,NA,NA
"SLIT1",0.143269115200547,0.52485614347397,1.42610667537151e-15,0.000270787216128182,0.999849495445911,0,0,NA,NA,NA,NA
"BROX",-0.0667709120298268,0.525804882171236,-3.11960835237517e-16,0.000125847457118646,0.999673335170282,0,0,NA,NA,NA,NA
"A4GALT",-0.0823335047398428,0.526377049879141,-6.17236795434231e-15,0.000154916740540532,0.999735696076917,0,0,NA,NA,NA,NA
"NKIRAS1",0.0947073816677667,0.526424978493402,3.07504251876982e-15,0.000178173848626053,0.999770653682691,0,0,NA,NA,NA,NA
"CLSTN2",-0.198784384190059,0.526785832810555,8.46750838501833e-16,0.000373575477440861,0.9998924370793,0,0,NA,NA,NA,NA
"PSORS1C3",-0.184518617118643,0.527935366284153,-1.60437000979295e-15,0.000345586536833179,0.999883869180876,0,0,NA,NA,NA,NA
"SPG7",0.0440232615647267,0.528718005890155,4.02763721208438e-15,8.22603347446986e-05,0.999502861689694,0,0,NA,NA,NA,NA
"CABP5",0.0657661493153915,0.528761215166768,-4.01092502448237e-15,0.000122872586774042,0.999668294747603,0,0,NA,NA,NA,NA
"LNX1",-0.0877721637877254,0.529158357617262,2.05002834584654e-15,0.000163793776770621,0.99975227492694,0,0,NA,NA,NA,NA
"PROZ",0.175715068092366,0.529693827156267,-4.67941252856276e-16,0.000327385111782628,0.999877887683376,0,0,NA,NA,NA,NA
"FAM168A",0.0855884290064503,0.529703965807258,7.26980160687429e-15,0.000159460042382186,0.99974587132583,0,0,NA,NA,NA,NA
"ISG15",0.129392817174794,0.530051321609084,-4.82425148778018e-15,0.000240823429069208,0.999833005825084,0,0,NA,NA,NA,NA
"THBD",-0.112010263217704,0.530260473593465,-1.27569698695342e-15,0.000208341788445998,0.999806585112507,0,0,NA,NA,NA,NA
"NKAPL",0.07506199449361,0.531426656857988,-5.48159753345924e-15,0.000139133626874943,0.999709776791373,0,0,NA,NA,NA,NA
"PPDPF",0.0682411090876824,0.53195055317778,-3.79923731485691e-15,0.000126293398579298,0.999680442973521,0,0,NA,NA,NA,NA
"HIPK3",-0.0602683797509103,0.53201932694219,4.523432110944e-15,0.000111515471873678,0.999637739418406,0,0,NA,NA,NA,NA
"NOX1",0.206395903135084,0.53201932694219,2.67395001632158e-16,0.000381897415667721,0.999896523940452,0,0,NA,NA,NA,NA
"RAB11FIP4",-0.0951961048515502,0.53211455119144,-1.48181396737821e-15,0.000176092811060506,0.999771847827762,0,0,NA,NA,NA,NA
"SEMA3A",0.187712430626188,0.53214629934499,2.58481834911086e-15,0.000347195769698471,0.999885900498367,0,0,NA,NA,NA,NA
"SLC5A4",-0.104023699212097,0.532781942766566,8.91316672107193e-16,0.000192039712582241,0.999791485424266,0,0,NA,NA,NA,NA
"POT1",0.102017789885827,0.532956767563521,-5.88269003590747e-15,0.000188238438315062,0.999787321518005,0,0,NA,NA,NA,NA
"EHF",-0.161928758394638,0.533896222089801,4.51786138174333e-15,0.000297947193159715,0.999867213956687,0,0,NA,NA,NA,NA
"CAMK1",-0.0945116544811188,0.534426478535953,2.0945941794519e-15,0.000173625350785904,0.999770171980367,0,0,NA,NA,NA,NA
"PLD4",-0.104965784075506,0.53461680839394,2.82993043394034e-15,0.000192720825774162,0.999793386098739,0,0,NA,NA,NA,NA
"THRSP",-0.119016128206215,0.534720194679354,-1.77149188581305e-15,0.0002184502715721,0.999818162132107,0,0,NA,NA,NA,NA
"SMOC1",0.134470220565611,0.534727438313122,6.68487504080395e-17,0.000246810421339086,0.999839434256599,0,0,NA,NA,NA,NA
"FLT4",0.07557295951801,0.534727438313122,2.818788975539e-15,0.000138708727620988,0.999711761055375,0,0,NA,NA,NA,NA
"ZNF205",0.0798563970887393,0.534948384270523,-3.72124710604753e-15,0.000146473944895942,0.999727396537541,0,0,NA,NA,NA,NA
"TPBG",0.0990975555372642,0.535263588240144,-1.4651017797762e-15,0.00018159525321897,0.999780958307096,0,0,NA,NA,NA,NA
"JMJD1C",0.0551637094501661,0.535304863080057,1.71578459380635e-15,0.000101074453878954,0.999603916132447,0,0,NA,NA,NA,NA
"C2CD4C",0.0894052109448588,0.536569310793903,-7.9550012985567e-15,0.000163195453014727,0.999756859251068,0,0,NA,NA,NA,NA
"PCDH7",-0.154682432287174,0.537139666563808,3.07504251876982e-15,0.000281867153135818,0.999860840815136,0,0,NA,NA,NA,NA
"SLC25A47",0.142996375999298,0.537389304178637,-2.69623293312426e-15,0.000260377645816266,0.999849202174083,0,0,NA,NA,NA,NA
"BTN2A3P",0.0678010112853733,0.537908576144777,-4.4120175269306e-15,0.000123264744050563,0.999678347605099,0,0,NA,NA,NA,NA
"ZNF557",-0.0605230025145794,0.538253901186347,-1.72692605220769e-15,0.000109919169106632,0.999639277145703,0,0,NA,NA,NA,NA
"FAM20A",-0.137544326492102,0.539226146237114,3.92179335727165e-15,0.000249074082414139,0.999843095678198,0,0,NA,NA,NA,NA
"TSPAN10",-0.0994050252014154,0.539672770132994,-4.10005669169309e-15,0.000179767683714996,0.999781645894709,0,0,NA,NA,NA,NA
"MLPH",-0.159685231301769,0.539840565115931,2.58481834911086e-15,0.00028863507219413,0.999865302593179,0,0,NA,NA,NA,NA
"NCOA2",-0.0747147124223803,0.540024842849829,3.94407627407433e-15,0.000134973949025849,0.999708412677697,0,0,NA,NA,NA,NA
"MLANA",0.109048957455262,0.540811343510262,3.30065705139695e-16,0.000196534281919483,0.999801244362977,0,0,NA,NA,NA,NA
"WNK2",0.111863324090608,0.541549247587081,2.91906210115106e-15,0.00020115928659266,0.999806326772975,0,0,NA,NA,NA,NA
"UNC79",-0.0732310717409904,0.541562735680406,4.90224169658956e-16,0.000131683119044285,0.999702439278124,0,0,NA,NA,NA,NA
"CCR4",-0.094433150842205,0.54174765103973,2.2060087634653e-15,0.000169713890389018,0.999769978214634,0,0,NA,NA,NA,NA
"DDX3Y",-0.268917834272716,0.541867884398768,1.96089667863582e-15,0.00048312028973207,0.999921338933317,0,0,NA,NA,NA,NA
"CDC42SE1",-0.0507736131102452,0.5423906451559,3.45385210441537e-15,9.10730102417249e-05,0.999569388064882,0,0,NA,NA,NA,NA
