"Gene","BIOS","adjP","AUC_train","Em","Es"
"LOC105376325",0.389675132967827,0.000307824171180602,0.908950617283951,0,0
"LOC102724193",0.303586215174902,0.642364253517478,0.651234567901235,0,0
"LNCEGFL7OS",0.27649732479937,0.985938885652473,0.554012345679012,0,0
"EGFL7",0.258981144215673,0.949442792610334,0.490740740740741,0,0
"MIR126",0.282765457084827,0.526882804385567,0.575617283950617,0,0
"AGPAT2",0.265385496633692,0.98939211044927,0.513888888888889,0,0
"DIPK1B",0.292666551227378,0.433835994333204,0.611111111111111,0,0
"SNHG7",0.363847006089455,0.00435607370282315,0.848765432098765,0,0
"SNORA17B",0.375794820158286,0.000917113906017927,0.867283950617284,0,0
"SNORA17A",0.36322543905336,0.00285679935258918,0.833333333333333,0,0
"LCN10",0.635643250281681,0.00240417035145904,0.839506172839506,1,0.33
"LCN6",0.584313434273385,0.152203713704132,0.695987654320988,1,0.33
"LOC100128593",0.360614251952589,0.00523781692533578,0.82716049382716,0,0
"MIR6722",0.238913505067567,0.206729579410864,0.416666666666667,0,0
"LCN8",0.297186931171544,0.418106320866319,0.625,0,0
"LCN15",0.346533568269916,0.019899615850743,0.762345679012346,0,0
"LOC107987143",0.267521367521368,0.999999999999999,0.521604938271605,0,0
"TMEM141",0.295942410250767,0.557637324360988,0.623456790123457,0,0
"CCDC183",0.29690752736706,0.532594703354402,0.626543209876543,0,0
"CCDC183-AS1",0.301986871397404,0.55642670760636,0.645061728395062,0,0
"RABL6",0.286424851742944,0.534267967446506,0.589506172839506,0,0
"MIR4292",0.327579341024637,0.0644093137820178,0.729938271604938,0,0
"AJM1",0.252141618529401,0.962239974583823,0.466049382716049,0,0
"PHPT1",0.300274091718297,0.37846794447823,0.638888888888889,0,0
"MAMDC4",0.363593796212492,0.00550717762471023,0.842592592592593,0,0
"EDF1",0.252618472385385,0.637543963832594,0.467592592592593,0,0
"TRAF2",0.347793707655304,0.0100082690594124,0.799382716049383,0,0
"LOC105376326",0.292420293096497,0.215752942826726,0.606481481481482,0,0
"MIR4479",0.340833491009383,0.0214951504585423,0.763888888888889,0,0
"FBXW5",0.358406750394398,0.00390264407881496,0.833333333333333,0,0
"C8G",0.329386824854318,0.0541697994003681,0.733024691358025,0,0
"LCN12",0.289794395312241,0.85642703957849,0.601851851851852,0,0
"LINC02692",0.269289063131553,0.532594703354402,0.527777777777778,0,0
"PTGDS",0.325414063253043,0.161106694827275,0.722222222222222,0,0
"LCNL1",0.278208000602038,0.980392687770733,0.560185185185185,0,0
"PAXX",0.34775121331497,0.0207456466012782,0.802469135802469,0,0
"CLIC3",0.293975321281307,0.394140905392332,0.614197530864197,0,0
"ABCA2",0.302557677729853,0.287464780497223,0.646604938271605,0,0
"LINC02908",0.279520739800369,0.830539847251328,0.564814814814815,0,0
"FUT7",0.340556790734272,0.0353885937188968,0.766975308641975,0,0
"NPDC1",0.292579326610516,0.534556501821382,0.611111111111111,0,0
"ENTPD2",0.247009472469572,0.9930631982779,0.447530864197531,0,0
"LOC105376327",0.296027025938074,0.353759782679714,0.621913580246914,0,0
"SAPCD2",0.628478410619942,0.0126944026988887,0.830246913580247,1,0.33
"UAP1L1",0.268376068376068,0.999999999999999,0.524691358024691,0,0
"MAN1B1-DT",0.29271438598164,0.402932601856066,0.611111111111111,0,0
"MAN1B1",0.293262611196735,0.532594703354402,0.614197530864197,0,0
"DPP7",0.344681104799079,0.0153414749745738,0.787037037037037,0,0
"GRIN1",0.6134905417098,0.0144947047548612,0.777777777777778,1,0.33
"LOC105376328",0.635038711135476,0.00407210715961483,0.817901234567901,1,0.33
"LRRC26",0.334649493021957,0.0698469224755866,0.740740740740741,0,0
"MIR3621",0.283051634065014,0.602565669167389,0.577160493827161,0,0
"TMEM210",0.272680117112846,0.885625972134231,0.540123456790123,0,0
"ANAPC2",0.292462576036999,0.450405597055485,0.611111111111111,0,0
"SSNA1",0.308985638391401,0.22850947384636,0.669753086419753,0,0
"TPRN",0.313813253113506,0.125465342323298,0.682098765432099,0,0
"TMEM203",0.282944872260773,0.661267799839726,0.577160493827161,0,0
"NDOR1",0.263247863247863,0.999999999999999,0.506172839506173,0,0
"RNF208",0.344528295417071,0.0489941540215616,0.787037037037037,0,0
"CYSRT1",0.59721400215497,0.0601265208965264,0.736111111111111,1,0.33
"RNF224",0.322791245950973,0.142592641492667,0.71141975308642,0,0
"SLC34A3",0.294820110653148,0.545520844667118,0.618827160493827,0,0
"TUBB4B",0.310410625100642,0.502965502592773,0.675925925925926,0,0
"CIMIP2A",0.301826672139059,0.611711007703852,0.645061728395062,0,0
"STPG3-AS1",0.274358974358974,0.999999999999999,0.546296296296296,0,0
"STPG3",0.265823036095116,0.947313841960187,0.515432098765432,0,0
"NELFB",0.283883048576797,0.493192754339657,0.580246913580247,0,0
"TOR4A",0.275377459973379,0.683878723120314,0.549382716049383,0,0
"NRARP",0.339554238533071,0.0359789042756938,0.768518518518518,0,0
"EXD3",0.336632066739137,0.0300122834053655,0.762345679012346,0,0
"NOXA1",0.29281443452949,0.387132313045859,0.611111111111111,0,0
"ENTPD8",0.614837969326943,0.00941197653033387,0.759259259259259,1,0.33
"NSMF",0.370163115826155,0.000838904392601425,0.854938271604938,0,0
"MIR7114",0.245464221389636,0.631686960327054,0.441358024691358,0,0
"PNPLA7",0.378886828805742,0.000634100919904348,0.864197530864198,0,0
"MRPL41",0.324038146136969,0.0591414688827165,0.719135802469136,0,0
"DPH7",0.329298779009475,0.0700859113234134,0.740740740740741,0,0
"ZMYND19",0.371889047059939,0.000361083574779659,0.858024691358025,0,0
"ARRDC1",0.321954932936385,0.251630807688207,0.716049382716049,0,0
"ARRDC1-AS1",0.308156431686598,0.182245176769649,0.666666666666667,0,0
"EHMT1",0.295940135083642,0.281555607418532,0.623456790123457,0,0
"LOC651337",0.362774867792499,0.00690589574236636,0.842592592592593,0,0
"MIR602",0.253904447746937,0.532594703354402,0.472222222222222,0,0
"CACNA1B-AS2",0.279631835097635,0.57498340362585,0.564814814814815,0,0
"CACNA1B",0.602718929298717,0.0225230766667139,0.743827160493827,1,0.33
"CACNA1B-AS1",0.261538461538462,0.999999999999999,0.5,0,0
"LOC101928786",0.30021479925188,0.321729805361695,0.637345679012346,0,0
"TUBBP5",0.290522213008323,0.325741831687394,0.598765432098765,0,0
"LOC101928932",0.240702620361678,0.678273710268,0.424382716049383,0,0
"FAM157B",0.348697519532367,0.00667192004341775,0.79320987654321,0,0
"LOC105376333",0.324113979292728,0.0601751444679963,0.716049382716049,0,0
"LOC105376332",0.269283692401006,0.532594703354402,0.527777777777778,0,0
"LOC105379525",0.342291400285636,0.00779313993833803,0.773148148148148,0,0
"LOC102724727",0.270512820512821,0.999999999999999,0.532407407407407,0,0
"LOC107987370",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107987372",0.279258648593127,0.547769925878184,0.563271604938272,0,0
"LOC102724813",0.238311607111765,0.53811589941404,0.415123456790123,0,0
"LOC102723376",0.277116571453954,0.339165733443905,0.555555555555556,0,0
"TUBB8",0.264529914529915,0.999999999999999,0.510802469135803,0,0
"ZMYND11",0.263247863247863,0.999999999999999,0.506172839506173,0,0
"LOC107984190",0.282550408124043,0.674310824998549,0.575617283950617,0,0
"LOC107984191",0.25216724049176,0.809717610619786,0.466049382716049,0,0
"DIP2C",0.271794871794872,0.999999999999999,0.537037037037037,0,0
"DIP2C-AS2",0.268376068376068,0.999999999999999,0.524691358024691,0,0
"MIR5699",0.269285213966646,0.532594703354402,0.527777777777778,0,0
"DIP2C-AS1",0.339578585712493,0.0346167435688898,0.768518518518518,0,0
"LARP4B",0.281366417903996,0.473253087576363,0.570987654320988,0,0
"LARP4B-DT",0.295471878741374,0.145569134898685,0.618827160493827,0,0
"GTPBP4",0.380464524795418,0.000293547824497564,0.888888888888889,0,0
"IDI2",0.34839381254196,0.0130543585138103,0.796296296296296,0,0
"IDI2-AS1",0.294206597509949,0.532594703354402,0.617283950617284,0,0
"IDI1",0.299254719275655,0.595411595588636,0.635802469135802,0,0
"WDR37",0.345492537850889,0.0129682901252012,0.79320987654321,0,0
"LOC105376344",0.248367507177983,0.796666838857874,0.452160493827161,0,0
"LINC00200",0.264102564102564,0.999999999999999,0.509259259259259,0,0
"ADARB2",0.272706861936349,0.844738515443484,0.540123456790124,0,0
"LOC105376342",0.261538461538462,0.999999999999999,0.5,0,0
"ADARB2-AS1",0.248839648031339,0.537864354708481,0.453703703703704,0,0
"LOC105376345",0.261112167196089,0.979837993980242,0.498456790123457,0,0
"LOC105376346",0.261538461538462,0.999999999999999,0.5,0,0
"LINC00700",0.261538461538462,0.999999999999999,0.5,0,0
"MIR6072",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02662",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107984168",0.261538461538462,0.999999999999999,0.5,0,0
"LINC00701",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376349",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02645",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107983989",0.253947471723343,0.532594703354402,0.472222222222222,0,0
"LOC105376350",0.253907790141333,0.532594703354402,0.472222222222222,0,0
"LOC105376352",0.354924041409215,0.0676508843772724,0.822530864197531,0,0
"PFKP-DT",0.265811965811966,0.999999999999999,0.515432098765432,0,0
"PFKP",0.258128913555287,0.924088229198275,0.487654320987654,0,0
"SNORD142",0.290273672504074,0.371645636436864,0.601851851851852,0,0
"PITRM1",0.328673988158312,0.369672419554342,0.740740740740741,0,0
"PITRM1-AS1",0.301092544065012,0.509878446424178,0.641975308641975,0,0
"LINC02668",0.312148442881517,0.391943444234002,0.679012345679012,0,0
"LOC105376353",0.286641302115989,0.532594703354402,0.589506172839506,0,0
"LOC107987146",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376356",0.269283692401006,0.532594703354402,0.527777777777778,0,0
"LOC105376360",0.293335418048334,0.237287112599915,0.612654320987654,0,0
"LOC105376358",0.30393267318887,0.243907512909232,0.646604938271605,0,0
"LOC105376357",0.294768363688372,0.312715160229605,0.615740740740741,0,0
"LINC02669",0.36739002156701,0.00241381988990509,0.824074074074074,0,0
"LOC107984192",0.300482189257893,0.212946256433604,0.634259259259259,0,0
"LOC107984193",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376361",0.298463754437186,0.373429622849527,0.631172839506173,0,0
"LOC105376363",0.276304577962896,0.633266063733194,0.552469135802469,0,0
"KLF6",0.35309787807566,0.00596082941411793,0.811728395061728,0,0
"LOC105376364",0.314910063265697,0.186934504261274,0.685185185185185,0,0
"LINC02639",0.269283692401006,0.532594703354402,0.527777777777778,0,0
"LINC02660",0.248338926664579,0.813136368805948,0.452160493827161,0,0
"LOC105376367",0.286658959933518,0.535920968575586,0.589506172839506,0,0
"MIR6078",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107984195",0.245052143955432,0.57595775736366,0.439814814814815,0,0
"LOC105376368",0.297291495411239,0.174989355287603,0.623456790123457,0,0
"LINC00702",0.299527259725996,0.547051841821773,0.635802469135803,0,0
"LOC105376369",0.320329277749433,0.0400123989773134,0.697530864197531,0,0
"LOC105376370",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376371",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376372",0.269283692401006,0.532594703354402,0.527777777777778,0,0
"LINC00703",0.23798709351454,0.302357454791221,0.41358024691358,0,0
"MANCR",0.630001811733282,0.00460741431291796,0.805555555555556,1,0.33
"LINC00705",0.308072231697688,0.259003759427826,0.665123456790123,0,0
"LOC105376373",0.301793104337488,0.752616825787273,0.645061728395062,0,0
"LOC105376375",0.276626225525665,0.532594703354402,0.554012345679012,0,0
"LOC107984197",0.269319054071533,0.532594703354402,0.527777777777778,0,0
"LOC105376374",0.307094799408644,0.166396752418849,0.657407407407407,0,0
"AKR1E2",0.36923410263766,0.00221689319031706,0.853395061728395,0,0
"AKR1C6P",0.290010458069077,0.51927653744698,0.601851851851852,0,0
"AKR1C1",0.334365789876426,0.036863594951351,0.746913580246914,0,0
"AKR1C2",0.36513909821781,0.00865010500630685,0.842592592592593,0,0
"LOC101928051",0.302448680137259,0.502457851531771,0.646604938271605,0,0
"LOC107984198",0.270993865275441,0.779553332036933,0.533950617283951,0,0
"AKR1C3",0.331643157741961,0.050713161154169,0.737654320987654,0,0
"AKR1C8",0.265416832096945,0.859083054473013,0.513888888888889,0,0
"AKR1C4",0.517596138377801,0.628184280662235,0.462962962962963,1,0.33
"LINC02561",0.292868286544859,0.388966799355555,0.611111111111111,0,0
"UCN3",0.641784278875237,0.002388625280898,0.830246913580247,1,0.33
"TUBAL3",0.670485413751082,0.000454973629574328,0.91358024691358,1,0.33
"NET1",0.312070604182828,0.192120374468506,0.679012345679012,0,0
"CALML5",0.277094712763882,0.339165733443905,0.555555555555556,0,0
"CALML3-AS1",0.301572515439618,0.177961143519169,0.637345679012346,0,0
"CALML3",0.594703955279884,0.0548204145255359,0.722222222222222,1,0.33
"LOC105376380",0.339658273350714,0.0305895766095933,0.751543209876543,0,0
"LOC105376381",0.326255336078403,0.0249733452436997,0.722222222222222,0,0
"LASTR",0.312957148675158,0.0977754825385943,0.674382716049383,0,0
"LINC02678",0.277782737921488,0.971955363118274,0.558641975308642,0,0
"LINC02677",0.360126900335862,0.00198784008987452,0.822530864197531,0,0
"LOC107984199",0.329733829259043,0.0498308755083595,0.734567901234568,0,0
"ASB13",0.334581601980272,0.0290734997239503,0.756172839506173,0,0
"TASOR2",0.315530410384465,0.0778644511425165,0.691358024691358,0,0
"GDI2",0.293237079703514,0.232554311726288,0.612654320987654,0,0
"TRV-TAC3-1",0.261111111111111,0.999999999999999,0.498456790123457,0,0
"ANKRD16",0.309051596210444,0.210914463031418,0.669753086419753,0,0
"FBH1",0.322861553749101,0.128124697097591,0.719135802469136,0,0
"LOC105376384",0.250473770137348,0.653523394204003,0.459876543209877,0,0
"IL15RA",0.336399828720608,0.0181307396301536,0.760802469135803,0,0
"LOC107984200",0.327202960428033,0.0331026250087896,0.728395061728395,0,0
"IL2RA",0.321934166034879,0.116354495163026,0.709876543209877,0,0
"IL2RA-AS1",0.306364699644778,0.256028004777673,0.657407407407407,0,0
"RBM17",0.311551427765888,0.189586753555503,0.679012345679012,0,0
"LOC101928080",0.307192536208031,0.188833377425979,0.658950617283951,0,0
"PFKFB3",0.349989473918172,0.0058391889669784,0.799382716049383,0,0
"MIR3155A",0.285100264579666,0.20231647073418,0.583333333333333,0,0
"MIR3155B",0.285100264579666,0.20231647073418,0.583333333333333,0,0
"LINC02649",0.334528902457893,0.0903934114690642,0.753086419753086,0,0
"LINC02656",0.275653196779037,0.927075478308902,0.550925925925926,0,0
"PRKCQ",0.285959306260675,0.767664363348198,0.587962962962963,0,0
"LOC107984202",0.276677577033847,0.583969411106517,0.554012345679012,0,0
"PRKCQ-AS1",0.288558304768081,0.716719374936587,0.597222222222222,0,0
"LINC02648",0.331796795515853,0.0360290760635165,0.739197530864197,0,0
"LINP1",0.261538461538462,0.999999999999999,0.5,0,0
"LINC00706",0.253870296878281,0.768970807979536,0.472222222222222,0,0
"LINC00707",0.301926968421518,0.281682588092023,0.643518518518518,0,0
"LOC105376387",0.289819164657603,0.390362342479392,0.600308641975309,0,0
"LINC02665",0.261538461538462,0.999999999999999,0.5,0,0
"SFMBT2",0.335928539497394,0.0364941757644486,0.756172839506173,0,0
"SNORD129",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02642",0.283113321855643,0.634195319603413,0.577160493827161,0,0
"LOC105376390",0.238787297995319,0.221919252124429,0.416666666666667,0,0
"LOC105376391",0.333555106070593,0.049583774120067,0.743827160493827,0,0
"ITIH5",0.339355609299396,0.0774683057521308,0.768518518518518,0,0
"ITIH2",0.277863602759321,0.772964767299685,0.558641975308642,0,0
"KIN",0.264978054771068,0.790225804870908,0.512345679012346,0,0
"ATP5F1C",0.302890193068423,0.341179758585629,0.648148148148148,0,0
"LOC105376392",0.283935740058448,0.496192843295665,0.580246913580247,0,0
"TAF3",0.277833449445127,0.665526101130158,0.558641975308642,0,0
"LOC105376394",0.261538461538462,0.999999999999999,0.5,0,0
"GATA3",0.311982855818618,0.253802602212647,0.679012345679012,0,0
"GATA3-AS1",0.307444756226465,0.129541001905928,0.660493827160494,0,0
"LOC105376395",0.253903618354882,0.532594703354402,0.472222222222222,0,0
"LOC107984206",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107984205",0.25393068350402,0.532594703354402,0.472222222222222,0,0
"LINC00708",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376396",0.253903618354882,0.532594703354402,0.472222222222222,0,0
"LOC105376397",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376398",0.293068078899991,0.117090680142475,0.611111111111111,0,0
"LOC105376399",0.269299421814599,0.532594703354402,0.527777777777778,0,0
"LOC105376400",0.269293262043891,0.532594703354402,0.527777777777778,0,0
"LINC02676",0.261538461538462,0.999999999999999,0.5,0,0
"LOC101928272",0.269283692401006,0.532594703354402,0.527777777777778,0,0
"LINC00709",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02663",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376403",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02670",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107984207",0.261538461538462,0.999999999999999,0.5,0,0
"CELF2-DT",0.261538461538462,0.999999999999999,0.5,0,0
"CELF2",0.309755377265356,0.135015507284542,0.669753086419753,0,0
"SFTA1P",0.617049108763349,0.0132897810719907,0.790123456790123,1,0.33
"LINC00710",0.277113959974532,0.339165733443905,0.555555555555556,0,0
"CELF2-AS2",0.263702440637397,0.803733303991799,0.507716049382716,0,0
"CELF2-AS1",0.263675213675214,0.999999999999999,0.507716049382716,0,0
"LOC105376409",0.261111423203269,0.986196689430161,0.498456790123457,0,0
"USP6NL",0.320297612308983,0.0368675929962601,0.703703703703704,0,0
"LOC105376411",0.341899549690199,0.0218194458849158,0.773148148148148,0,0
"LOC105376410",0.277547527163282,0.610106809159749,0.557098765432099,0,0
"USP6NL-AS1",0.320208585687242,0.0686218524374417,0.703703703703704,0,0
"LOC105376413",0.278254137422633,0.792680805360228,0.560185185185185,0,0
"LOC105376412",0.2416706015322,0.657290451904418,0.427469135802469,0,0
"ECHDC3",0.590745755246242,0.221127544207125,0.719135802469136,1,0.33
"LOC105379850",0.261538461538462,0.999999999999999,0.5,0,0
