"Gene","adjP_Condition","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","Ex_train"
"BTG1",3.38047611736029e-08,0.0256682392703396,0.999972631559069,0,0,0.603960396039604,0.942261904761905,0.753086419753086,0.899793388429752
"SLC25A34",1.30397408932056e-24,0.266450767191946,0.999993366199382,1,0.33,0.891089108910891,0.998809523809524,0.932098765432099,0.997933884297521
"TPM4",2.50327820910698e-11,0.0543505209660205,0.99998251431268,0,0,0.763224893917963,0.852380952380952,0.981481481481482,0.743801652892562
"SFXN3",4.6420783477381e-16,0.0998642785881625,0.999986788104127,0,0,0.762376237623762,0.985714285714286,0.851851851851852,0.975206611570248
"DLGAP1-AS2",2.85341183621158e-09,0.06545041195041,0.999989154739166,0,0,0.712871287128713,0.933333333333333,0.820987654320988,0.884297520661157
"LAMA3",1.18490340683921e-05,0.0217003589966892,0.999979224523979,0,0,0.47029702970297,0.857142857142857,0.669753086419753,0.752066115702479
"RAD51-AS1",0.00147420630252753,0.00990331969712509,0.999973161978081,0,0,0.301980198019802,0.902380952380952,0.564814814814815,0.830578512396694
"SYDE2",0.00391563510586804,0.0102164710457159,0.999978338828026,0,0,0.46039603960396,0.759523809523809,0.66358024691358,0.582644628099174
"LOC101927069",0.0126246902119645,0.00975441523830806,0.999982555419349,1,0.33,0.392786421499293,0.621428571428571,0.845679012345679,0.34297520661157
"SPAG16",0.0268297769440379,0.00419124044383804,0.999963998879533,0,0,0.306930693069307,0.730952380952381,0.567901234567901,0.53305785123967
"ZNF713",0.000776501249966145,0.0145255038940808,0.999980554439464,0,0,0.57991513437058,0.738095238095238,0.830246913580247,0.545454545454546
"NT5DC4",0.000789799054132004,0.0119306037109547,0.99997582449002,0,0,0.430975954738331,0.645238095238095,0.848765432098765,0.384297520661157
"CNR1",1.48048801525991e-05,0.0230052481004591,0.999980982872496,1,0.33,0.588507779349363,0.743452380952381,0.861111111111111,0.554752066115703
"SNAI3",0.0373280405368892,0.00513349313133549,0.999973958958435,0,0,0.482531824611033,0.677380952380952,0.774691358024691,0.440082644628099
"HIP1",5.53049482785937e-10,0.0536178761578984,0.999984820801658,0,0,0.613861386138614,0.963095238095238,0.759259259259259,0.93595041322314
"RP9P",7.82764033106751e-09,0.0223424538105663,0.999965244181697,0,0,0.732673267326733,0.932142857142857,0.833333333333333,0.882231404958678
"LOC497256",0.0119939863938666,0.00558409374942514,0.999967179920806,0,0,0.222842998585573,0.515476190476191,0.861111111111111,0.159090909090909
"NKPD1",0.0019054800491631,0.0088285075461951,0.999970878315318,0,0,0.138826025459689,0.463095238095238,0.848765432098765,0.0681818181818182
"LINGO3",0.0626250935827647,0.00200902119028546,0.99994093957883,1,0.33,0.270579915134371,0.545238095238095,0.70679012345679,0.210743801652892
"NR5A2",6.35797403603503e-14,0.147462299133155,0.999993381477713,0,0,0.809405940594059,1,0.881172839506173,1
"MCM3AP-AS1",0.00113725346992571,0.00787616405975755,0.999964113823534,0,0,0.396039603960396,0.833928571428571,0.623456790123457,0.711776859504132
"ZNF677",0.0013830404422864,0.00791795786206223,0.999965421733584,0,0,0.410891089108911,0.804761904761905,0.632716049382716,0.661157024793389
"SLC16A1-AS1",1.07293412789791e-09,0.0521390059114153,0.999984884927626,0,0,0.712871287128713,0.94047619047619,0.820987654320988,0.896694214876033
"CATIP-AS1",1.52911521511539e-07,0.0372369685078016,0.999983752260134,0,0,0.5,0.925,0.688271604938272,0.869834710743802
"CALCOCO2",8.56175926729334e-18,0.0793658454676323,0.999980456516118,0,0,0.811881188118812,1,0.882716049382716,1
"TIE1",0.00145360386183711,0.0131794070208862,0.999980430321022,0,0,0.316831683168317,0.786904761904762,0.574074074074074,0.630165289256198
"TRHDE-AS1",0.000947750163349444,0.0154078617589401,0.999982394833213,1,0.33,0.514992927864215,0.697619047619048,0.808641975308642,0.475206611570248
"NEDD9",6.87674587763008e-11,0.0536634698193027,0.999983099120492,0,0,0.628712871287129,0.958333333333333,0.768518518518518,0.927685950413223
"P4HA3",9.43296340520572e-08,0.0516449678996313,0.999988590576118,1,0.33,0.667751060820368,0.792857142857143,0.953703703703704,0.640495867768595
"ALG5",2.00900743822445e-11,0.0425468320650473,0.999976712530386,0,0,0.767326732673267,0.972619047619048,0.854938271604938,0.952479338842975
"CMTM7",4.00739526836215e-08,0.0301930377072671,0.999977373694248,0,0,0.559405940594059,0.932142857142857,0.725308641975309,0.882231404958678
"TOP1MT",2.55160322734225e-12,0.0807258185369257,0.999987810254684,0,0,0.717821782178218,0.977380952380952,0.824074074074074,0.960743801652893
"LINC00996",0.000193683226077946,0.025301142914657,0.999987487351931,1,0.33,0.690664780763791,0.807142857142857,0.833333333333333,0.665289256198347
"ZNF568",0.000265290242533239,0.00980863415351187,0.999965060781921,0,0,0.504950495049505,0.8125,0.691358024691358,0.674586776859504
"DYRK3",5.96718462163182e-05,0.0147460825455043,0.999973104716883,0,0,0.488260254596888,0.680952380952381,0.858024691358025,0.446280991735537
"SLC17A1",0.388247057233235,0.000522061040302887,0.999921572922117,1,0.33,0.188472418670438,0.494047619047619,0.675925925925926,0.121900826446281
"DPY19L1",5.31828633476293e-16,0.084755188805125,0.999984042168681,0,0,0.871287128712871,0.982142857142857,0.919753086419753,0.96900826446281
"MAOB",0.00021629551494622,0.0231048681175807,0.999986265028939,0,0,0.673479490806223,0.796428571428571,0.808641975308642,0.646694214876033
"NID1",0.00651539087008651,0.00617274800847964,0.999966137375846,0,0,0.480622347949081,0.676190476190476,0.780864197530864,0.43801652892562
"MTHFD1L",0.00130887113162547,0.0162616474606903,0.99998434288251,1,0.33,0.375601131541725,0.610714285714286,0.929012345679012,0.324380165289256
"LOC101929657",0.0210310152296788,0.00595711484692044,0.9999736121191,0,0,0.461527581329561,0.664285714285714,0.765432098765432,0.417355371900826
"DOCK5",1.21702520797728e-10,0.059585424926317,0.999985464942789,0,0,0.797029702970297,0.951190476190476,0.873456790123457,0.915289256198347
"DSG4",2.51287566021848e-05,0.0388946317047773,0.999990419632996,1,0.33,0.635289957567185,0.772619047619048,0.901234567901235,0.605371900826446
"DNASE1L3",7.47933600102696e-14,0.156968138268164,0.999993985640913,0,0,0.806930693069307,0.969047619047619,0.87962962962963,0.946280991735537
"CCDC144A",0.687116919686344,0.000108613760928713,0.999848135729836,1,0.33,0.268670438472419,0.544047619047619,0.561728395061728,0.208677685950413
"NPSR1-AS1",0.00638684923219512,0.00894232050468127,0.999977328900259,0,0,0.295403111739745,0.560714285714286,0.800925925925926,0.237603305785124
"SSPN",2.88849697183955e-06,0.0286418680134026,0.999982684998956,0,0,0.722772277227723,0.872619047619048,0.827160493827161,0.778925619834711
"LOC101928565",0.00166403922471165,0.0130096408868709,0.999980605718911,0,0,0.47029702970297,0.779761904761905,0.669753086419753,0.617768595041322
"MUC4",3.05104380297418e-08,0.096345492877495,0.999994563833565,1,0.33,0.49009900990099,0.961904761904762,0.682098765432099,0.933884297520661
"CLECL1",1.4602166376994e-07,0.0430317645835547,0.999986241643423,1,0.33,0.782178217821782,0.876190476190476,0.864197530864197,0.785123966942149
"ERVK13-1",4.89819947140293e-06,0.0181679775544024,0.999972507047802,0,0,0.653465346534653,0.878571428571429,0.783950617283951,0.789256198347107
"SNRPB2",1.03923892753702e-06,0.0237808048386359,0.999976693596621,0,0,0.628712871287129,0.918452380952381,0.768518518518519,0.858471074380165
"LOC101927495",0.120576518900029,0.00232435518279194,0.99996190455993,1,0.33,0.246711456859972,0.530357142857143,0.725308641975309,0.184917355371901
"JAK2",9.20517626628019e-06,0.016337677537748,0.999970862849948,0,0,0.549504950495049,0.879761904761905,0.719135802469136,0.791322314049587
"GLYATL1",0.168494031401345,0.00219749335747923,0.999966363167715,1,0.33,0.336456859971711,0.586309523809524,0.854938271604938,0.28202479338843
"USPL1",2.75671889423744e-07,0.0207509489413137,0.999970052839015,0,0,0.811881188118812,0.913095238095238,0.882716049382716,0.849173553719008
"SGSM1",0.000961791371844305,0.00930856754969011,0.999969230321,1,0.33,0.483486562942009,0.677976190476191,0.79320987654321,0.441115702479339
"PDK4",7.99232545436494e-15,0.146829131654886,0.999992710307186,0,0,0.787128712871287,0.986904761904762,0.867283950617284,0.977272727272727
"GVINP1",6.04122994626717e-08,0.0370247797290376,0.999982522920694,1,0.33,0.707920792079208,0.902380952380952,0.817901234567901,0.830578512396694
"SLC8A3",0.221298072392037,0.00103986680381554,0.999937749876932,1,0.33,0.462482319660537,0.664880952380952,0.91358024691358,0.418388429752066
"SPOCD1",0.00279389013955718,0.0104883871335128,0.999977528865433,1,0.33,0.295403111739745,0.560714285714286,0.873456790123457,0.237603305785124
"LINC01181",0.0314406084392391,0.00530174629392519,0.999973420305145,0,0,0.311881188118812,0.720238095238095,0.570987654320988,0.514462809917355
"SSBP1",1.23694686499503e-16,0.0697737592462606,0.999979124307233,0,0,0.851485148514852,0.989285714285714,0.907407407407407,0.981404958677686
"NCKAP5L",0.00010175991249613,0.0172698893956038,0.999978795995798,0,0,0.665841584158416,0.791666666666667,0.824074074074074,0.638429752066116
"CNDP2",3.707200489332e-05,0.0118447689394244,0.999964084880507,0,0,0.720261669024045,0.825595238095238,0.842592592592593,0.697314049586777
"CASC15",1.32648784159881e-06,0.0347436940460532,0.999985180121568,1,0.33,0.707920792079208,0.819047619047619,0.817901234567901,0.685950413223141
"EBF2",0.00428249888726233,0.00822671698615378,0.999972959069019,0,0,0.367963224893918,0.605952380952381,0.79320987654321,0.316115702479339
"LINC00659",0.000350205969421657,0.0210012280884892,0.999985655213301,1,0.33,0.397560113154173,0.624404761904762,0.807098765432099,0.348140495867769
"LOC340090",8.19726513719275e-10,0.100051930546813,0.999993245156704,1,0.33,0.613861386138614,0.905952380952381,0.759259259259259,0.836776859504132
"ANKFY1",2.31083111962281e-07,0.017727184043306,0.999964057280643,0,0,0.663366336633663,0.911904761904762,0.790123456790123,0.847107438016529
"LYST",2.91027630877844e-06,0.0153438986402399,0.999965452579292,0,0,0.623762376237624,0.854761904761905,0.765432098765432,0.747933884297521
"SMPDL3A",1.66608574860823e-21,0.300582839376916,0.999995477913287,1,0.33,0.925742574257426,1,0.953703703703704,1
"FCER1A",1.40009625909343e-06,0.030676715133391,0.999982950182663,0,0,0.495049504950495,0.903571428571429,0.685185185185185,0.832644628099174
"LINC01271",0.0180152524149329,0.00535928139446061,0.999969087999787,1,0.33,0.173196605374823,0.48452380952381,0.828703703703704,0.105371900826446
"LOC101929319",0.00222694256735325,0.0128456960781792,0.999981339192792,0,0,0.352687411598303,0.596428571428571,0.91820987654321,0.299586776859504
"LINC00299",0.0268297769440379,0.00504081291361717,0.999970503637611,0,0,0.213295615275813,0.509523809523809,0.728395061728395,0.148760330578512
"LINC00092",3.63669231316221e-05,0.0167791614994769,0.999975358399219,1,0.33,0.238118811881188,0.525,0.953703703703704,0.175619834710744
"ST6GALNAC5",4.89972436300282e-05,0.0180501586380701,0.999978014535,0,0,0.646746817538897,0.779761904761905,0.814814814814815,0.617768595041322
"NMRK1",1.84033344249081e-08,0.0295483950911493,0.999975646058198,0,0,0.623762376237624,0.964285714285714,0.765432098765432,0.93801652892562
"DAND5",0.00360579872053023,0.0100062281511426,0.99997746088868,0,0,0.493988684582744,0.68452380952381,0.737654320987654,0.452479338842975
"NUDT12",2.0197449124608e-09,0.0568062134223206,0.999986837747086,0,0,0.628712871287129,1,0.768518518518518,1
"ZNF229",0.00796380432518358,0.00706008713042265,0.999971990531479,0,0,0.431930693069307,0.645833333333333,0.839506172839506,0.385330578512397
"DIO2-AS1",0.0193892155692357,0.00473846563970321,0.99996539163418,0,0,0.295403111739745,0.560714285714286,0.824074074074074,0.237603305785124
"LOC102723704",0.0147363666770815,0.00563458772254521,0.999969131076481,0,0,0.549504950495049,0.732738095238095,0.719135802469136,0.536157024793388
"SH3PXD2B",4.20621167467498e-14,0.0808701897554344,0.999985567113369,0,0,0.787128712871287,0.96547619047619,0.867283950617284,0.940082644628099
"EP300-AS1",0.00104846484617375,0.0150819555311481,0.999982257716942,0,0,0.430693069306931,0.875,0.645061728395062,0.78305785123967
"HBB",1.92803728996912e-06,0.0422875965392217,0.999988682029831,1,0.33,0.713578500707214,0.821428571428571,0.87962962962963,0.690082644628099
"ITGAX",0.00341249223353413,0.00959871622942223,0.999976137233059,0,0,0.51980198019802,0.75,0.700617283950617,0.566115702479339
"ITGB8",6.19472026009591e-07,0.0344906876953465,0.999984065419733,0,0,0.742574257425742,0.852380952380952,0.839506172839506,0.743801652892562
"GPD1",0.011422659995878,0.00650204299320608,0.999971844032982,0,0,0.351485148514851,0.74047619047619,0.595679012345679,0.549586776859504
"MGAT5B",0.0341090045505707,0.00330535746328724,0.99995690168382,1,0.33,0.177015558698727,0.486904761904762,0.765432098765432,0.109504132231405
"F11",0.198566236216154,0.00100364210015003,0.999930581351751,1,0.33,0.215205091937765,0.510714285714286,0.626543209876543,0.150826446280992
"MAGIX",0.000669024703365456,0.0092269180306083,0.999967176358978,0,0,0.436704384724187,0.648809523809524,0.783950617283951,0.390495867768595
"SOX6",0.00226866443321444,0.00904436137131692,0.999972497602089,0,0,0.594059405940594,0.807142857142857,0.746913580246914,0.665289256198347
"MYLK",0.000205122147790903,0.0188916935337342,0.999982497878304,0,0,0.589108910891089,0.861904761904762,0.743827160493827,0.760330578512397
"KIAA1671",9.82361166519342e-12,0.0464149678765171,0.999978180325491,0,0,0.856435643564356,0.958333333333333,0.910493827160494,0.927685950413223
"ZDHHC2",0.00127359218254102,0.0129918862824909,0.999979655482107,0,0,0.485148514851485,0.841666666666667,0.679012345679012,0.725206611570248
"SYTL4",0.0024570516057176,0.00696748661911884,0.999964038319732,0,0,0.434794908062235,0.647619047619048,0.861111111111111,0.388429752066116
"MOB3B",1.51211865306076e-19,0.126281824281233,0.999987251986077,0,0,0.782178217821782,1,0.864197530864197,1
"DDX10",3.08698048506557e-14,0.0664916066514809,0.999981677107345,0,0,0.782178217821782,0.975,0.864197530864197,0.956611570247934
"HMCN2",0.00179825941067165,0.010551695796875,0.999975812381107,1,0.33,0.423338048090523,0.640476190476191,0.753086419753086,0.37603305785124
"FMN1",4.92796682850013e-05,0.0120072276828229,0.999965665758753,0,0,0.589108910891089,0.833333333333333,0.743827160493827,0.710743801652893
"KCNT1",0.792712821147763,3.70839134729277e-05,0.999722551179413,1,0.33,0.366336633663366,0.609523809523809,0.604938271604938,0.322314049586777
"ITGA9-AS1",0.0314892471924566,0.00519298014432774,0.999972822576473,0,0,0.405940594059406,0.735714285714286,0.62962962962963,0.541322314049587
"TNNT2",0.414643512832162,0.000424392991528092,0.999909856336377,1,0.33,0.104455445544555,0.441666666666667,0.728395061728395,0.0309917355371902
"ZSCAN23",0.0139031710538649,0.00700967441085511,0.999975324273472,0,0,0.356435643564356,0.738095238095238,0.598765432098765,0.545454545454546
"FCRL2",8.93047455382701e-11,0.0665897001963224,0.99998705885767,1,0.33,0.806930693069307,0.95952380952381,0.87962962962963,0.929752066115703
"CDON",0.000403457233862727,0.0123249389713532,0.999974244442687,1,0.33,0.698019801980198,0.816071428571429,0.811728395061728,0.680785123966942
"LINC00842",0.0182531438710585,0.0056676826141337,0.999971014670358,1,0.33,0.14550919377652,0.467261904761905,0.802469135802469,0.0754132231404959
"ZMIZ1-AS1",0.0238425812401078,0.00454339142617761,0.999965828808816,0,0,0.413790664780764,0.634523809523809,0.756172839506173,0.365702479338843
"AMN",1.13399432905183e-11,0.0773981427441867,0.999988036232391,0,0,0.688118811881188,0.990476190476191,0.805555555555556,0.983471074380165
"LINC00858",1.99865746430678e-11,0.139430610911047,0.999994694660134,1,0.33,0.762376237623762,0.89047619047619,0.851851851851852,0.809917355371901
"WDR72",0.00137362849643046,0.0183009551440068,0.999986494600074,1,0.33,0.495049504950495,0.785714285714286,0.685185185185185,0.628099173553719
"CRABP1",0.587595329151797,0.000194112644431347,0.999880131910635,1,0.33,0.394695898161245,0.622619047619048,0.790123456790124,0.34504132231405
"PLD5",0.000745481944382375,0.0149931460044129,0.999981120298538,0,0,0.442432814710042,0.652380952380952,0.890432098765432,0.396694214876033
"COL27A1",2.6233541674595e-05,0.0207667315985796,0.999979884934008,0,0,0.638613861386139,0.816666666666667,0.774691358024691,0.681818181818182
"CAST",2.25540833880798e-08,0.0239071323488562,0.999969667622597,0,0,0.678217821782178,0.958333333333333,0.799382716049383,0.927685950413223
"TMEM151B",0.00177240839076235,0.00886143572873487,0.999970630926946,1,0.33,0.290629420084866,0.557738095238095,0.891975308641975,0.232438016528926
"HOTTIP",0.00239497914098874,0.0124923385661891,0.999980998319203,0,0,0.425742574257426,0.833333333333333,0.641975308641975,0.710743801652893
"CAD",1.83644315636333e-21,0.134305996114633,0.999986700335097,0,0,0.886138613861386,0.997619047619048,0.929012345679012,0.995867768595041
"DTHD1",0.0478581896310791,0.00410080028150825,0.999969457027241,0,0,0.425742574257426,0.644047619047619,0.641975308641975,0.382231404958678
"LINC00607",0.0229514293797305,0.00724319738180204,0.999979297397863,0,0,0.396039603960396,0.685714285714286,0.623456790123457,0.454545454545455
"TRPM2-AS",0.00956956026613759,0.00998376339233575,0.999981775044302,1,0.33,0.4004243281471,0.626190476190476,0.689814814814815,0.351239669421488
"MPP7",1.99328571105433e-05,0.0148149880057547,0.999969933000384,0,0,0.5,0.873809523809524,0.688271604938272,0.78099173553719
"POLR3A",2.70477810688884e-06,0.0207203573924374,0.999974931905794,0,0,0.495049504950495,0.891666666666667,0.685185185185185,0.81198347107438
"ATP9B",1.43532208935617e-07,0.0233478313719069,0.999972422531741,0,0,0.774752475247525,0.945238095238095,0.859567901234568,0.90495867768595
"LINC01356",0.000959626986765583,0.0147281064876319,0.999981500374601,1,0.33,0.442432814710042,0.652380952380952,0.787037037037037,0.396694214876033
"SOX9-AS1",0.00141107095577301,0.0122586600832037,0.999978657309474,0,0,0.386138613861386,0.79047619047619,0.617283950617284,0.636363636363636
"ESCO2",0.000670264669836645,0.00972873624763348,0.999969011741513,0,0,0.603960396039604,0.76547619047619,0.753086419753086,0.59297520661157
"GSN",1.02243762839938e-10,0.0661601725415505,0.999987049431256,0,0,0.628712871287129,0.958333333333333,0.768518518518518,0.927685950413223
"IFITM10",3.37888697250866e-05,0.0156660639397657,0.999973213442664,0,0,0.680162659123055,0.800595238095238,0.810185185185185,0.653925619834711
"EDN1",0.0406811551670222,0.00375258776015988,0.999964446469735,0,0,0.247524752475248,0.814285714285714,0.530864197530864,0.677685950413223
"SMIM13",1.12307145139885e-08,0.0267892732246172,0.999972046394995,0,0,0.698019801980198,0.958928571428571,0.811728395061728,0.928719008264463
"TBL3",5.25259738087319e-08,0.0335323341224623,0.999980245989706,0,0,0.599009900990099,0.941666666666667,0.75,0.898760330578512
"GLS2",6.78924385940685e-09,0.0659006059430948,0.999989834604036,0,0,0.742574257425742,0.972619047619048,0.839506172839506,0.952479338842975
"SLC9B2",2.85795732318862e-08,0.0393437470310787,0.999982855393809,0,0,0.683168316831683,0.908333333333333,0.802469135802469,0.840909090909091
"CCDC148",0.00120393500929925,0.0120553598688589,0.99997766490966,0,0,0.480622347949081,0.676190476190476,0.859567901234568,0.43801652892562
"EMP1",3.48332234727692e-14,0.122393967514489,0.999991274814079,0,0,0.633663366336634,0.989285714285714,0.771604938271605,0.981404958677686
"TNR",0.0319717317125779,0.0031571738017448,0.999953840784325,1,0.33,0.262942008486563,0.54047619047619,0.768518518518519,0.202479338842975
"SNHG4",0.00314413067934397,0.0079557597209542,0.999970213356022,0,0,0.573231966053748,0.733928571428571,0.753086419753086,0.538223140495868
"TBX20",0.280827841175334,0.00128211806849967,0.999958308925163,1,0.33,0.0996817538896747,0.438690476190476,0.669753086419753,0.0258264462809918
"PRMT1",4.47335996888596e-15,0.07723516962672,0.999983468562359,0,0,0.727722772277228,0.991666666666667,0.830246913580247,0.985537190082645
"AFF3",7.62535733767921e-12,0.0698908536908068,0.999986218667723,1,0.33,0.866336633663366,0.929761904761905,0.916666666666667,0.878099173553719
"GDPGP1",0.000865162653060712,0.00900611619955498,0.999967584278806,0,0,0.544554455445544,0.811309523809524,0.716049382716049,0.672520661157025
"MGST1",0.000332053170847369,0.00988711016476545,0.999966373690378,0,0,0.356435643564356,0.902380952380952,0.598765432098765,0.830578512396694
"TNXB",0.000705835129833275,0.0164216831571094,0.999982839530864,1,0.33,0.255304101838755,0.535714285714286,0.802469135802469,0.194214876033058
"HPRT1",7.10950530614846e-09,0.0306821934438373,0.999975256013046,0,0,0.693069306930693,0.911904761904762,0.808641975308642,0.847107438016529
"EGFR",5.11773931974167e-08,0.0247045931751201,0.99997221328657,0,0,0.584158415841584,0.948809523809524,0.740740740740741,0.911157024793388
"PCDH9",0.0372882632862209,0.00342317690481953,0.999959638203909,1,0.33,0.228571428571429,0.519047619047619,0.842592592592593,0.165289256198347
"FUT6",0.0155642367194123,0.0049343601592799,0.99996487763351,0,0,0.282178217821782,0.794642857142857,0.552469135802469,0.643595041322314
"FCGR2A",0.0157651219143091,0.00535411917126369,0.999967941643987,0,0,0.51980198019802,0.708333333333333,0.700617283950617,0.493801652892562
"SMAD4",5.80018644638266e-08,0.0283926119852017,0.999976356641868,0,0,0.589108910891089,0.992857142857143,0.743827160493827,0.987603305785124
"FUS",1.25592506190397e-09,0.0310478672811766,0.99997308176745,0,0,0.832920792079208,0.895833333333333,0.908950617283951,0.819214876033058
"SCTR",0.000574827638627367,0.0119626919560644,0.999974708952325,0,0,0.472984441301273,0.671428571428571,0.839506172839506,0.429752066115702
"ABCA8",1.48811621818118e-24,0.437285941131979,0.999996984729151,1,0.33,0.861386138613861,0.995238095238095,0.91358024691358,0.991735537190083
"TRIM36",1.24300847611737e-13,0.136277861315771,0.999992845335552,1,0.33,0.826732673267327,1,0.891975308641975,1
"IKZF1",1.20712387077942e-08,0.037527456498467,0.999980873310993,0,0,0.712871287128713,0.882142857142857,0.820987654320988,0.795454545454546
"BRPF3",2.78224968109631e-07,0.0179744710193356,0.99996504921965,0,0,0.715346534653465,0.851190476190476,0.822530864197531,0.741735537190083
"SNORA71A",0.00301689646737051,0.00965379445349684,0.999975717567603,0,0,0.36032531824611,0.601190476190476,0.830246913580247,0.307851239669421
"NADSYN1",0.000127910896920481,0.0117661403810163,0.99996853328274,0,0,0.628712871287129,0.823809523809524,0.768518518518518,0.694214876033058
"SLC17A4",4.92003871103306e-25,0.429610063325506,0.999996769331917,1,0.33,0.925742574257426,1,0.953703703703704,1
